,rh_SFG_R_6_1_thickness,rh_SFG_R_6_2_thickness,rh_SFG_R_6_3_thickness,rh_SFG_R_6_4_thickness,rh_SFG_R_6_5_thickness,rh_SFG_R_6_6_thickness,rh_MFG_R_7_1_thickness,rh_MFG_R_7_2_thickness,rh_MFG_R_7_3_thickness,rh_MFG_R_7_4_thickness,rh_MFG_R_7_5_thickness,rh_MFG_R_7_6_thickness,rh_MFG_R_7_7_thickness,rh_IFG_R_6_1_thickness,rh_IFG_R_6_2_thickness,rh_IFG_R_6_3_thickness,rh_IFG_R_6_4_thickness,rh_IFG_R_6_5_thickness,rh_IFG_R_6_6_thickness,rh_OrG_R_6_1_thickness,rh_OrG_R_6_2_thickness,rh_OrG_R_6_3_thickness,rh_OrG_R_6_4_thickness,rh_OrG_R_6_5_thickness,rh_OrG_R_6_6_thickness,rh_PrG_R_6_1_thickness,rh_PrG_R_6_2_thickness,rh_PrG_R_6_3_thickness,rh_PrG_R_6_4_thickness,rh_PrG_R_6_5_thickness,rh_PrG_R_6_6_thickness,rh_PCL_R_2_1_thickness,rh_PCL_R_2_2_thickness,rh_STG_R_6_1_thickness,rh_STG_R_6_2_thickness,rh_STG_R_6_3_thickness,rh_STG_R_6_4_thickness,rh_STG_R_6_5_thickness,rh_STG_R_6_6_thickness,rh_MTG_R_4_1_thickness,rh_MTG_R_4_2_thickness,rh_MTG_R_4_3_thickness,rh_MTG_R_4_4_thickness,rh_ITG_R_5_1_thickness,rh_ITG_R_5_2_thickness,rh_ITG_R_5_3_thickness,rh_ITG_R_5_4_thickness,rh_ITG_R_5_5_thickness,rh_FuG_R_3_1_thickness,rh_FuG_R_3_2_thickness,rh_FuG_R_3_3_thickness,rh_PhG_R_6_1_thickness,rh_PhG_R_6_2_thickness,rh_PhG_R_6_3_thickness,rh_PhG_R_6_4_thickness,rh_PhG_R_6_5_thickness,rh_PhG_R_6_6_thickness,rh_pSTS_R_2_1_thickness,rh_pSTS_R_2_2_thickness,rh_SPL_R_4_1_thickness,rh_SPL_R_4_2_thickness,rh_SPL_R_4_3_thickness,rh_SPL_R_4_4_thickness,rh_IPL_R_6_1_thickness,rh_IPL_R_6_2_thickness,rh_IPL_R_6_3_thickness,rh_IPL_R_6_4_thickness,rh_IPL_R_6_5_thickness,rh_IPL_R_6_6_thickness,rh_PCun_R_4_1_thickness,rh_PCun_R_4_2_thickness,rh_PCun_R_4_3_thickness,rh_PCun_R_4_4_thickness,rh_PoG_R_4_1_thickness,rh_PoG_R_4_2_thickness,rh_PoG_R_4_3_thickness,rh_PoG_R_4_4_thickness,rh_INS_R_6_1_thickness,rh_INS_R_6_2_thickness,rh_INS_R_6_3_thickness,rh_CG_R_5_1_thickness,rh_CG_R_5_2_thickness,rh_CG_R_5_3_thickness,rh_CG_R_5_4_thickness,rh_CG_R_5_5_thickness,rh_MVOcC_R_5_1_thickness,rh_MVOcC_R_5_2_thickness,rh_MVOcC_R_5_3_thickness,rh_MVOcC_R_5_4_thickness,rh_MVOcC_R_5_5_thickness,rh_LOcC_R_4_1_thickness,rh_LOcC_R_4_2_thickness,rh_LOcC_R_4_3_thickness,rh_LOcC_R_4_4_thickness,rh_MeanThickness_thickness
rh_STG_R_6_6_thickness,0.8386134287477178,0.4665920003857015,0.37786770525664837,0.9143255000421704,0.5929218707426531,0.011357868197022052,0.036464883798537816,0.3199815629003838,0.0011043832419299303,0.002889418394295481,0.6108145946845083,0.4817870481702677,0.008080810937674578,0.2036373067456187,0.0993830771935868,0.835249273109197,0.008796465018100568,0.2762092143110441,0.9475241504289043,0.5183950572149465,0.3395346216299565,0.988234972758306,0.00016116916844057262,0.7492299523712418,0.9945497317377545,0.00011503878043686496,0.6604312980134717,0.5131671114869968,1.021848111349975e-05,0.9748011135762301,0.5842165290768371,0.35647004009523564,0.9146317552318888,0.5247245971225347,0.0001206843065053033,0.9677648785202,0.6509028629669267,0.9997032712377975,1.0,0.9994726039512067,0.09752944106379069,0.9997032712377975,0.6102726785505578,0.9237705154689586,0.27505580638086,0.09120324856603827,0.9967128877538804,0.9321304895233727,0.5808118631368664,0.5685554040519054,0.9823197084750548,0.35804227591119175,0.9994702584916187,0.4601299812038211,0.2865586438459724,0.36438318767154876,0.42819591072160934,0.03900839480054143,0.3310620236219909,0.9123343933993168,0.26223386302426266,0.9294667666066211,0.9987976892593808,0.9964975094730895,0.48861232082961104,0.3112582456564512,0.9692859110606771,0.5946616146388366,0.3229234377456476,0.5409598978966619,0.3489848112802809,0.3634081413108775,0.9343872933604853,0.02387832063472327,0.034292851376399716,6.889852603319673e-05,0.3055802642263952,0.2472032818403146,0.8869485411243305,0.8856292047323242,0.8772707188958644,0.989466390649137,0.27756184579538906,0.36120246784883797,0.9209596754800505,0.9302868937947845,0.8739144567798852,0.9457492346703125,0.5442466211809928,0.8238235011771066,0.9010783096514081,0.8005002301113073,0.8289101639432558,0.8334659813640257,0.3571291258760079
rh_MTG_R_4_1_thickness,0.8404538451013472,0.4803486484976274,0.390380216157925,0.9198262350735003,0.6068130616451314,0.01224088970518552,0.03981090305946152,0.33159594163751005,0.0011937008416759405,0.0031184131333948607,0.6244420431919692,0.4956190312151026,0.008690897768028963,0.21290344482686172,0.10493670515161604,0.8442645006537268,0.009456550472004565,0.28735188558180214,0.9374841622513195,0.5314985373803935,0.3426625074624366,0.9828546271233527,0.00017209387268514982,0.7353306307642764,0.9972992277780868,0.00013657984248384276,0.6742802939119794,0.5203375038378331,1.0351756151792559e-05,0.9673440809229654,0.5981388344348519,0.36919158664024454,0.9209596754800506,0.5116967290576763,0.0001280173570829143,0.9595590167502772,0.6637879993462792,0.9983866058311313,0.9994726039512067,1.0,0.10159107984439275,0.9983866058311313,0.6240289206542433,0.928664197412002,0.28525204642940705,0.09470035728938213,0.9935775926719692,0.9351374764780852,0.5947265714736277,0.5824749522204734,0.9759917882268929,0.37080406251561004,0.9996021401146196,0.44904117787957165,0.2972634316644034,0.37730044334333,0.4184617962714722,0.04173035629733067,0.33405012968537556,0.9173504845090024,0.27126485281690027,0.9322162626469532,0.9970879703099088,0.993490522518377,0.47699794209248475,0.3229234377456476,0.9611847804585534,0.6085437119012218,0.3349819235318651,0.5546990584827252,0.3617862968368709,0.3765412497177685,0.9332019232335942,0.024947661933351305,0.03653496042786975,8.14435290565014e-05,0.3170401907397743,0.24014578909696366,0.8763133330081809,0.8949343575383278,0.8863834348723012,0.9844502995394515,0.287872298580244,0.37404310323419504,0.9263400211150038,0.9241924282596427,0.8840422608639442,0.9356214305862535,0.5556019812003025,0.8376305795520926,0.8904431015352585,0.8032497261516395,0.8162185107332696,0.8225114692093938,0.3707399262824272
rh_MTG_R_4_2_thickness,0.29532876371985467,0.6461440446735364,0.7389447732451911,0.22464113645102038,0.5209172625875362,0.709292312989293,0.8447289670404214,0.8004818611635719,0.3142817075923938,0.45776464537382755,0.5059304618847335,0.630918789423222,0.6447287148646488,0.9169248689459988,0.9860106469642272,0.30073576178341505,0.6610552168750701,0.843769739276769,0.0717447247042239,0.16476683505319337,0.5004175049184628,0.08242569069680125,0.12796737787897677,0.018753464569749034,0.11599076887005366,0.11052429529386026,0.4543555072601005,0.48694674316769604,0.02285210951041929,0.07731157891953716,0.5289553336761759,0.7589948517800841,0.2240615414920307,0.005292062379834295,0.10906736805570649,0.08170605533621433,0.4707871571341682,0.09470035728938213,0.09752944106379069,0.10159107984439275,1.0,0.09470035728938213,0.5052240318635487,0.21479239998380206,0.8517235499290905,0.9983866058311313,0.08877673645941059,0.2045184775357657,0.5313416231478134,0.5437102865570733,0.08596521703679291,0.7572586894449799,0.1046219456695938,0.004708187814352764,0.8377762051414352,0.7503044884050099,0.004538123524027165,0.9167771376702945,0.4983726628917844,0.2266122463156129,0.8703117747800762,0.06870020459575346,0.0993064440901598,0.0951233883201903,0.005460812768813474,0.8084123835947311,0.07533961556343571,0.5193243696327328,0.7948911394230284,0.5706911498792331,0.7655875563521235,0.7499236741377451,0.05246248772623341,0.8413285259633037,0.9055446597563868,0.08869838656584451,0.8150789481591201,0.0009931371271940448,0.03084453137748652,0.24956939102462417,0.2586450141085136,0.08934650013523544,0.8486740564245335,0.7537832598615577,0.21777559378225,0.04038024847037418,0.25935511072582323,0.07763784524320147,0.5776802451525953,0.26743819849307926,0.03489246286398776,0.0558386714708392,0.023749108410984016,0.02175249863595558,0.6125590267210478
rh_MTG_R_4_3_thickness,0.8365510698296099,0.45637794550533894,0.36871778220734897,0.9095790270637643,0.5824749522204734,0.010762145140141129,0.03414574100888576,0.31154412197443615,0.0010461065547830491,0.0027381244248733754,0.6004830828586735,0.4714957004393236,0.007671754222435663,0.19699647561450187,0.09547992244309668,0.8279887496725125,0.008353317059496532,0.26813877018450183,0.9545749732871449,0.5083701459277072,0.3373702040702887,0.9916280909318049,0.0001542116775133424,0.7595973441823614,0.9918154273790021,0.00010121864991129007,0.6499959331831102,0.5080837740106026,1.0137021234122887e-05,0.9798068065915688,0.573770829027785,0.34715058014384403,0.9092871888404412,0.5346736962335596,0.00011603360311891996,0.9733582730630064,0.6410143206462517,1.0,0.9997032712377975,0.9983866058311313,0.09470035728938213,1.0,0.5998760717826231,0.9194651019554718,0.2677115185714214,0.08877673645941059,0.9983866058311313,0.9292064756200104,0.5704188654926037,0.5581542119070564,0.9864457263026614,0.34868995694756133,0.9986796990369176,0.4687252034770182,0.2788256645117035,0.35490312887202635,0.4358002157586451,0.0371309683465456,0.32899657123330694,0.9079399025855066,0.25576955531003953,0.9267324622478685,0.9993908826464417,0.9980736308965499,0.49758452453613666,0.30278102318153416,0.9747968848139408,0.5842165290768371,0.31413638320084386,0.530763008132447,0.33959999687732656,0.3537482257482313,0.9345851288443632,0.023154465014382557,0.03275301276125553,6.0897363016574e-05,0.29726343166440305,0.2527945014473653,0.894479330808762,0.8781649667327679,0.8699416188348512,0.992578968525401,0.2701305383622926,0.3517855276290084,0.9163005329015173,0.9342319164731292,0.8658762630633632,0.952870614386222,0.5360111898310482,0.8134042652961977,0.9086090993358396,0.7977659257525548,0.838145771006224,0.841256088354436,0.34680654519811455
rh_MTG_R_4_4_thickness,0.8502915989875587,0.9707214235970152,0.9214645511400446,0.839977643727349,0.9991761881761576,0.13608486297091513,0.26247640305862335,0.8745069447841658,0.027337039884295082,0.05397099736129207,0.9994385873047582,0.9765756835472363,0.10913048103774525,0.7300449817620697,0.5117345950161047,0.9204775036261746,0.1155142829336245,0.8284840480077686,0.4726474952495965,0.5121894374393577,0.22317032666434358,0.5443808741617635,0.0067751042607286744,0.2206262054802459,0.6634605711176459,0.003838135216476939,0.9897536392422379,0.4381435166182991,0.0008537457151638385,0.5140319428979743,0.9981483318821021,0.9050004617932421,0.8442330815003831,0.10340333320897352,0.005489975335569816,0.5168598262496944,0.9939577852616595,0.5998760717826231,0.6102726785505578,0.6240289206542433,0.5052240318635487,0.5998760717826231,1.0,0.8263162474598553,0.8261264719258783,0.48420922757907925,0.5755107757596208,0.8024854624013958,0.9943384742695767,0.9952734129044203,0.5447561047632756,0.9061091611761579,0.629766304948336,0.0828515967395288,0.8401364368750641,0.9104184589266485,0.07476420657740004,0.29719360576928966,0.21477561833194353,0.8386079521696186,0.8033690504912672,0.509992236839542,0.6086547112696652,0.5912443703104117,0.09247880931239619,0.8662472287532657,0.5029414082607637,0.999332607907679,0.8768824368694154,0.9869806449509593,0.8971393080174312,0.9064288704037342,0.4590222758932278,0.22244959551688054,0.27714791326465255,0.0027364893430521543,0.8606920710349563,0.028224652710725724,0.3335583996689653,0.8807787331246263,0.8892077810892823,0.5635234426618544,0.8292872918343056,0.9082891128887265,0.8324149766253647,0.40323554782167315,0.8910354925741442,0.4853834886619084,0.8909551644579466,0.7946413286199092,0.3509624515926286,0.43094737402166094,0.27665370982404813,0.28496582498329215,0.6507597775610243
rh_ITG_R_5_1_thickness,0.9639227946841792,0.6912156318594322,0.5958695390093924,0.9996287602299246,0.8105823883535748,0.03387858224286714,0.07877825266725962,0.5274019324331489,0.004726809850077854,0.010761910776322088,0.8274738831500092,0.7068016146721194,0.025816196341455183,0.3711975256267972,0.20885762494275478,0.9777322637995409,0.027746286964482815,0.4699574946943964,0.8261612052784801,0.49083335589022553,0.21325583123488878,0.8880265920409949,0.0009374021034124068,0.5293561248596863,0.9436198326730301,0.000376844809522397,0.8582544343095817,0.4114300204689179,9.5145949259209e-05,0.8648727418251102,0.8024854624013955,0.5686921551135531,0.9988141411087299,0.3176248387863895,0.0007440550783462815,0.8652704547084731,0.860854530880711,0.9194651019554718,0.9237705154689586,0.928664197412002,0.21479239998380206,0.9194651019554718,0.8263162474598553,1.0,0.47260097472588203,0.2051598025819305,0.9073951881796642,0.9981483318821021,0.7966690867180055,0.7875904061946855,0.8882310709876828,0.570418865492603,0.9348361081935296,0.2644474726443474,0.486554321697795,0.5773419946365489,0.23981821355509492,0.09500734423871494,0.20530398562700414,0.9994568365073188,0.4573174055875304,0.7876672025659763,0.9271795193331882,0.9184140953629012,0.28704054220151154,0.5156882574276889,0.8554991270383892,0.8121845485501047,0.5290741331218944,0.7603518121983566,0.5581542119070557,0.5737708290277843,0.7721590247269817,0.06962181964647528,0.08737700160999723,0.0002580557301119121,0.5090875316735683,0.11797981020232073,0.6855111799251628,0.9869806449509593,0.9877000541100079,0.9016007105246717,0.47566262593044695,0.5738773807494784,0.9998680988032032,0.748219280816717,0.9805900507695696,0.8348180354250007,0.7135692860214213,0.842487942866122,0.7072327062361436,0.6584160593048836,0.6144027334331741,0.6187375518496598,0.4633540340568847
rh_ITG_R_5_2_thickness,0.5443892424162997,0.9282267186816184,0.9768592554797888,0.4880636465489424,0.841657445674175,0.3827553905923985,0.5840193643529281,0.9939689390472124,0.11374699121531878,0.19320686263954345,0.8236521785421447,0.9188092465459528,0.32597254677156917,0.9802017680789821,0.8605668859615763,0.5964242814998948,0.3395339942820808,0.9952124383815111,0.1971860981312755,0.3555001236223604,0.3842361462832475,0.23299686708900516,0.03557306774953911,0.0676845346372142,0.31663844257853263,0.02726156208813803,0.784756051848343,0.5312569865642357,0.005177978736585376,0.21673255019118554,0.8491458529799095,0.9792718879432708,0.4913023405033481,0.024397501838218857,0.029390571513537148,0.22189528446071277,0.785072767081678,0.2677115185714214,0.27505580638086,0.28525204642940705,0.8517235499290905,0.2677115185714214,0.8261264719258783,0.47260097472588203,1.0,0.8297962896561362,0.2515989011009452,0.45040525336637194,0.8527327651051009,0.8620950403625316,0.2361193934928438,0.9784734480732775,0.28960715516186464,0.02023245419568835,0.999332607907679,0.9751360527387969,0.01883473741591508,0.6397302333072012,0.37645670337901455,0.4881220278726147,0.9961779691055825,0.2198921819701573,0.2747727107827561,0.2633369885157446,0.02307298023113803,0.9940254411666751,0.2108914809771571,0.8401364368750641,0.9900013092974351,0.8831858734860085,0.9781954845448195,0.9702429427512888,0.18040346332776602,0.5181746652212004,0.6121319310656805,0.020451491583616144,0.995657409361133,0.005333241951690332,0.11139704521849149,0.5375494264099312,0.5481433125190505,0.24656791352034363,0.9999670214381877,0.9768333194925081,0.47874700458724684,0.14483173980104705,0.5534704551452798,0.2073619608660248,0.8422450065458507,0.5449632510187908,0.12082944284611846,0.18472334496844706,0.08740841534133063,0.08775246809748177,0.670617230220774
rh_ITG_R_5_3_thickness,0.28768813331528403,0.6225326732938593,0.7146301854778834,0.21456173903158593,0.49910084056239645,0.7304114631995854,0.8472612940210964,0.7767330266515371,0.3352965118768634,0.4818005626661361,0.48543149284495013,0.6075512552273044,0.6679225768199012,0.8967286477571176,0.9772371831557751,0.2875878487134277,0.683903489941958,0.8205122273648435,0.06945893245973624,0.14574521467277024,0.5043202801902003,0.07835112547509493,0.1393490165923656,0.018088444925660318,0.10779650469055149,0.12488964692297636,0.43285034184490395,0.4722315825785966,0.024422274949484287,0.07406664179839165,0.5067690337166315,0.7346338913419398,0.21333999876770257,0.005043276017111641,0.11887745577481382,0.07874586412926463,0.4522511808160541,0.08877673645941059,0.09120324856603827,0.09470035728938213,0.9983866058311313,0.08877673645941059,0.48420922757907925,0.2051598025819305,0.8297962896561362,1.0,0.08372317800734197,0.19616178605415946,0.5084862219904229,0.5209172625875362,0.08227718239259038,0.7328933934219776,0.09794663265831446,0.00459897990350979,0.8150789481591197,0.7259380217142622,0.004471781083933944,0.923374519738644,0.5031816760509464,0.21689111132777109,0.8506193116487797,0.060505940416251305,0.09357741047800366,0.09001087705025863,0.005327200108153486,0.7846179596560652,0.0723399915105473,0.497584524536137,0.7707959226838461,0.5470346973428986,0.7412195509450566,0.7256029338243282,0.04647301261404477,0.860890710044458,0.9155841479698732,0.10065872637126178,0.791477642571515,0.0009690155914029398,0.028773453301975567,0.2361193934928438,0.24539660455903822,0.08511941473744455,0.8265629124465201,0.7294141623182084,0.20778637080967333,0.03659830080375995,0.24498975909670712,0.07538378709123009,0.554186296370997,0.2461748400567615,0.03282138478847681,0.047644407291337044,0.022439855248252847,0.019796529931863732,0.5921191085598912
rh_ITG_R_5_4_thickness,0.8295126296834956,0.4330104113094214,0.34821881316756564,0.8965360383434888,0.5581542119070565,0.00956897152786206,0.029323130846348924,0.29281276906509934,0.0009346559666670202,0.0024437404665269076,0.5761684950913657,0.4478843290596466,0.006859436794739118,0.18252875854377051,0.08720467778795532,0.8095301302701463,0.007471735617006587,0.2502967524622213,0.9692901338762443,0.48448989865422876,0.3328795552971834,0.9973357718225282,0.0001413414872314487,0.7834355709071458,0.9832560689658392,7.539375865505497e-05,0.6256384549032895,0.497175388764811,9.994553391748573e-06,0.9894279624587272,0.5495303460310258,0.3262200610595863,0.8949343575383278,0.5583739707925917,0.0001074795544496277,0.9844262746609125,0.6173620414466232,0.9983866058311313,0.9967128877538804,0.9935775926719692,0.08877673645941059,0.9983866058311313,0.5755107757596208,0.9073951881796642,0.2515989011009452,0.08372317800734197,1.0,0.92021975947591,0.5464481625003154,0.5341502158882222,0.9939224700689514,0.32767515266309183,0.9945497317377545,0.4896557225612759,0.2617918418120875,0.33355839966896506,0.45453156866798183,0.03325330482084195,0.32471771382520603,0.8956729972586042,0.2417106130998946,0.9181731038347056,0.9984684415687397,0.9994568365073188,0.5193243696327323,0.283952528522076,0.9856612383499714,0.5598842841186504,0.29454559183158957,0.5074478355247325,0.3185016149490107,0.33193180372309156,0.9327417055708485,0.021697865312706767,0.029591522542448997,4.606664185103385e-05,0.2788256645117032,0.26685344365751024,0.9104184589266489,0.8592798536615467,0.8513391672174017,0.9976134132338039,0.25381251072102967,0.33060428963643074,0.9034497486542518,0.9412703566192434,0.845803364340335,0.9677648785202,0.5177708190767712,0.7890356837496257,0.9245482274537263,0.7892065673393919,0.8585833656945805,0.8578624550956805,0.3225013334944197
rh_ITG_R_5_5_thickness,0.9679819896874379,0.6652080964808288,0.5704550772162702,0.9965477283120663,0.7859132135728757,0.03130697705594118,0.07012727823359871,0.5030845031706165,0.0044256034636094305,0.010030919100487992,0.8042399748150066,0.6809115284527283,0.02399058848553032,0.35056160791147817,0.19535824966516174,0.967088583865654,0.02578215644240136,0.4463040123226305,0.849180586332511,0.4695306397697822,0.2051102273530081,0.9044560574436914,0.0008964397023015365,0.5550552708972556,0.9459639651530108,0.00029864161567999244,0.8338971266489128,0.3946624961617808,9.454778419201787e-05,0.8844132265538474,0.777470408729076,0.5430672297527234,0.9940254411666751,0.33954003389826215,0.0007160537506152466,0.8858707166176987,0.8402542689714854,0.9292064756200104,0.9321304895233727,0.9351374764780852,0.2045184775357657,0.9292064756200104,0.8024854624013958,0.9981483318821021,0.45040525336637194,0.19616178605415946,0.92021975947591,1.0,0.7711076853434868,0.7620749868480913,0.9061091611761585,0.5447561047632749,0.9420222882419,0.28198593173889797,0.4635567496588424,0.5515425230407598,0.25471788243953314,0.08781644770683589,0.19748499258810345,0.9973588325691607,0.43709263286282524,0.7900113350459571,0.9375991150703398,0.9310257797349653,0.3056713787928647,0.4913023405033481,0.8759533930568165,0.7875904061946855,0.5041815685903713,0.7343262665701222,0.5324550658694864,0.5478115848434524,0.7816724045395743,0.06655337850853636,0.08134056276861402,0.00021132015661351234,0.48498208588183855,0.12815955042572733,0.7092473636366459,0.9756709713870949,0.9768333194925081,0.9174612924345789,0.4532833909107645,0.54814331251905,0.9970324281213876,0.7657447974705474,0.9673434043185958,0.8579456500790137,0.689610447028033,0.8183850882046262,0.7309688899476268,0.6607601917848643,0.6401655471252783,0.6428404065111555,0.4401911278795819
rh_FuG_R_3_1_thickness,0.8115049053456603,0.9751566664667721,0.9388464474169576,0.8106941587322187,0.9976134132338039,0.14941465110537033,0.2925571277308465,0.8955792138309053,0.029917499356797196,0.05920551785275404,0.9905886832704939,0.979508159490551,0.11938676658251783,0.7566918875379709,0.5409816455666929,0.8945752757929832,0.1262997811617272,0.8500173722413141,0.45045027197445786,0.5003423647092688,0.26606130800659467,0.5165482456516273,0.007117628822453396,0.2087178129770076,0.6351770850496491,0.005374685871080685,0.9911209297265373,0.4919213090743657,0.0007619488741896013,0.4881220278726148,0.9986412695278597,0.9186957757306369,0.8164968081916046,0.09562326934306525,0.00566816338453586,0.49189048780426964,0.9772129954073787,0.5704188654926037,0.5808118631368664,0.5947265714736277,0.5313416231478134,0.5704188654926037,0.9943384742695767,0.7966690867180055,0.8527327651051009,0.5084862219904229,0.5464481625003154,0.7711076853434868,1.0,0.9994568365073188,0.5177365427648255,0.9194651019554714,0.6004151822587123,0.08001168195338546,0.8648333434096089,0.9223949984366586,0.0740666417983916,0.3214432839903064,0.2568257116505714,0.8084123835947308,0.8339789342325745,0.4781650669706801,0.5792732747569896,0.5621722450176058,0.08902020398264389,0.886383434872301,0.4777961151162694,0.9973588325691607,0.8946932561345327,0.997613413233804,0.9094638863307793,0.9155841479698731,0.42604660032717884,0.2339683147552189,0.2986326366567409,0.00372894909871072,0.881924154445434,0.027191923602634446,0.3095911488510325,0.8592798536615461,0.8664942751059032,0.5354698646541161,0.8554913556081358,0.9209596754800502,0.8033527932258508,0.37296597311048807,0.8720166765618993,0.4633818193941704,0.9305314033357888,0.8047698043508018,0.32765845067330635,0.3944974154752461,0.2575425297283591,0.25965443264400156,0.6323355877072205
rh_FuG_R_3_2_thickness,0.8092040090927222,0.9812543093285752,0.9460327897945549,0.8019694073157928,0.9983866058311313,0.15511708675032926,0.2986254713900464,0.9045685604973834,0.03172372718376122,0.06225143561700625,0.9923696862069559,0.9851927226680898,0.12446773212675508,0.7686335528625652,0.5529534949864744,0.8888790824361683,0.13158796432830727,0.8608128754531814,0.43782616489037574,0.49901872003563374,0.2584442985070532,0.504181568590372,0.0077402199990885875,0.199443971984804,0.6228782144269331,0.00543042928917522,0.9873861398269685,0.4797279381393662,0.0008853719992663839,0.4756626259304475,0.999332607907679,0.9279779592031812,0.8073604509245214,0.0905557544132494,0.006206311385708663,0.4793538335114945,0.97894071081656,0.5581542119070564,0.5685554040519054,0.5824749522204734,0.5437102865570733,0.5581542119070564,0.9952734129044203,0.7875904061946855,0.8620950403625316,0.5209172625875362,0.5341502158882222,0.7620749868480913,0.9994568365073188,1.0,0.5052954371341773,0.9287618799855516,0.5881296497331874,0.07476420657740006,0.874285422469788,0.9317508827575713,0.06874278943706007,0.3306042896364307,0.249443990390632,0.8000193810691232,0.8424879428661217,0.4694098801488293,0.5669672800832524,0.5498414634571704,0.08339296505182808,0.896043056921243,0.46530745597073275,0.9981483318821021,0.9044560574436908,0.9978937512174586,0.9194651019554714,0.9257204945072395,0.4172943258941509,0.2436318290123224,0.30789839358772053,0.0038060271606794073,0.8915346062697562,0.02500479590363806,0.29982794946117863,0.8499361978898263,0.8578585121394624,0.5230806283043977,0.8648727418251096,0.9302858637308244,0.7942569707590743,0.3635784572930452,0.8626088637974646,0.45071511660321995,0.9223044334077666,0.7910927095274916,0.317232001384842,0.3903650173309482,0.2481559505863667,0.2518781627655938,0.6434307214256935
rh_FuG_R_3_3_thickness,0.822324875973305,0.4047980999932008,0.3257731966306967,0.8762091701012891,0.5280250395288029,0.008733326388700157,0.023318881485167236,0.27281581448173453,0.0009106897187954851,0.002327400447006913,0.5451040231286159,0.4191866948965467,0.006399611243143167,0.1672916571979756,0.0793141381145528,0.7832773329675204,0.006961837049212744,0.2305914961833856,0.988896602098799,0.4287156894249315,0.3123245557479579,0.9989376853029087,0.00014941096298010578,0.8138604677692878,0.9600915310995662,4.743693232568938e-05,0.5949389639587298,0.4692678868677986,1.217319583080248e-05,0.9986412695278597,0.5198055857607621,0.30181551060941514,0.8721611446174471,0.5894407069522614,0.00011615272230653115,0.9976226246595159,0.586261937454017,0.9864457263026614,0.9823197084750548,0.9759917882268929,0.08596521703679291,0.9864457263026614,0.5447561047632756,0.8882310709876828,0.2361193934928438,0.08227718239259038,0.9939224700689514,0.9061091611761585,0.5177365427648255,0.5052954371341773,1.0,0.3030936657892813,0.9789819375440274,0.5173485265169846,0.24460327667853649,0.30827749411676053,0.4787470045872473,0.029744978684066385,0.3044912846551838,0.8768824368694157,0.23039071123722604,0.883739268722213,0.9888391644787065,0.9940254411666751,0.5481433125190505,0.2633369885157445,0.997259572416067,0.529681354058518,0.2724268037354046,0.4805407129311696,0.2932950733412132,0.30518055375490705,0.9099519393329505,0.021781900258672052,0.027167889520748594,3.12822708161486e-05,0.25896862830765244,0.28569076830417717,0.9230902665444471,0.829796289656136,0.8229404216952352,0.9990033602170378,0.2379545150568241,0.3056713787928644,0.8830372762493017,0.9357393318358591,0.8147335453123302,0.9888389001800154,0.5003944456814112,0.7449838577433445,0.9384079857658791,0.7517187670250597,0.8804506176267284,0.8694467398631911,0.2795377875291913
rh_PhG_R_6_1_thickness,0.634890273264483,0.9800981811838161,0.9962201091864693,0.5868695107358668,0.916494974658649,0.29936363503429136,0.4841188091326981,0.9948723357239495,0.08183235087592755,0.1432221444426619,0.9059083396074137,0.9746031594744637,0.25178154686739174,0.9401706100856085,0.774467653794938,0.6982234922716436,0.2632817091109413,0.9853604959328058,0.250620672074098,0.43511518472757266,0.29878276250991126,0.3024903331242186,0.025167343179462585,0.09230128647206073,0.407459270011718,0.014564050655198037,0.8642496959516652,0.47821582953556063,0.004125533154639257,0.2795523462160872,0.9211905174210877,0.9999917551556168,0.5912443703104109,0.036370523381218864,0.020995308226318773,0.2826000303193583,0.8755626363554496,0.34868995694756133,0.35804227591119175,0.37080406251561004,0.7572586894449799,0.34868995694756133,0.9061091611761579,0.570418865492603,0.9784734480732775,0.7328933934219776,0.32767515266309183,0.5447561047632749,0.9194651019554714,0.9287618799855516,0.3030936657892813,1.0,0.3745638650119294,0.027758892999623776,0.985130548463963,0.9998680988032032,0.02467627443666117,0.5375494264099319,0.2906692728445419,0.58617624103644,0.9601179602771144,0.3051284654178374,0.3551728172867497,0.3402204652197988,0.03168885097247461,0.9947384942561222,0.27146308385536966,0.9155152335345778,0.9973588325691607,0.9392725798749249,0.9994568365073188,0.9986412695278597,0.25648693964570213,0.4283399952477819,0.5107315004917066,0.011069588830089412,0.9930426740236712,0.007734350395379291,0.15772842315546004,0.6397302333072006,0.6503399254932496,0.31761992380961046,0.9800558087256415,0.9999670214381877,0.5773419946365489,0.20732427315668567,0.6554552955526008,0.2609045685270823,0.852133006955502,0.6244832824760511,0.1678367399545853,0.2668065575763183,0.12327190842400074,0.13103850654344107,0.7296399393729175
